,density,env,Run,BurnedOut,height,width
4732,0.48,0.033,4732,0.13067372277630776,100,100
4733,0.48,0.034,4733,0.08088851634534787,100,100
4734,0.48,0.035,4734,0.12346688470973018,100,100
4735,0.48,0.036000000000000004,4735,0.13922743234868828,100,100
4736,0.48,0.037,4736,0.0986093552465234,100,100
4737,0.48,0.038,4737,0.12954353338968724,100,100
4738,0.48,0.039,4738,0.11351801707977505,100,100
4739,0.48,0.04,4739,0.14996836110525205,100,100
4740,0.48,0.041,4740,0.09887545088054318,100,100
4741,0.48,0.042,4741,0.13338908634748067,100,100
4742,0.48,0.043000000000000003,4742,0.13154587348135735,100,100
4743,0.48,0.044,4743,0.12376133248998523,100,100
4744,0.48,0.045,4744,0.09026622296173045,100,100
4745,0.48,0.046,4745,0.16220735785953178,100,100
4746,0.48,0.047,4746,0.11275415896487985,100,100
4747,0.48,0.048,4747,0.10381268130957315,100,100
4748,0.48,0.049,4748,0.15518672199170125,100,100
4749,0.48,0.05,4749,0.15324407826982492,100,100
4750,0.48,0.051000000000000004,4750,0.1563142739613328,100,100
4751,0.48,0.052000000000000005,4751,0.11243822075782538,100,100
4752,0.48,0.053,4752,0.1420265780730897,100,100
4753,0.48,0.054,4753,0.1552615257390945,100,100
4754,0.48,0.055,4754,0.15993336109954187,100,100
4755,0.48,0.056,4755,0.1723847611029257,100,100
4756,0.48,0.057,4756,0.12258200168208579,100,100
4757,0.48,0.058,4757,0.14099429502852487,100,100
4758,0.48,0.059000000000000004,4758,0.1740976645435244,100,100
4759,0.48,0.06,4759,0.18302277432712216,100,100
4760,0.48,0.061,4760,0.18612836438923394,100,100
4761,0.48,0.062,4761,0.15628891656288915,100,100
4762,0.48,0.063,4762,0.15357366117941237,100,100
4763,0.48,0.064,4763,0.16293794850147741,100,100
4764,0.48,0.065,4764,0.17111853088480802,100,100
4765,0.48,0.066,4765,0.2138728323699422,100,100
4766,0.48,0.067,4766,0.18157237936772047,100,100
4767,0.48,0.068,4767,0.21430043272202762,100,100
4768,0.48,0.069,4768,0.1608668472598458,100,100
4769,0.48,0.07,4769,0.1880922950144211,100,100
4770,0.48,0.07100000000000001,4770,0.19568345323741007,100,100
4771,0.48,0.07200000000000001,4771,0.17025771018166455,100,100
4772,0.48,0.073,4772,0.18011527377521613,100,100
4773,0.48,0.074,4773,0.1954762398837933,100,100
4774,0.48,0.075,4774,0.1761994552692227,100,100
4775,0.48,0.076,4775,0.26639175257731956,100,100
4776,0.48,0.077,4776,0.203460496143423,100,100
4777,0.48,0.078,4777,0.20271398747390396,100,100
4778,0.48,0.079,4778,0.2009122952519179,100,100
4779,0.48,0.08,4779,0.2408129747485116,100,100
4780,0.48,0.081,4780,0.21350402642989882,100,100
4781,0.48,0.082,4781,0.26316864026133113,100,100
4782,0.48,0.083,4782,0.23642768338168255,100,100
4783,0.48,0.084,4783,0.2023370233702337,100,100
4784,0.48,0.085,4784,0.20185185185185187,100,100
4785,0.48,0.08600000000000001,4785,0.2051702913418137,100,100
4786,0.48,0.08700000000000001,4786,0.17237776849143335,100,100
4787,0.48,0.088,4787,0.21421172570955044,100,100
4788,0.48,0.089,4788,0.2218782249742002,100,100
4789,0.48,0.09,4789,0.19978858350951373,100,100
4790,0.48,0.091,4790,0.2610225626164355,100,100
4791,0.48,0.092,4791,0.186264308012487,100,100
4792,0.48,0.093,4792,0.25263593136241475,100,100
4793,0.48,0.094,4793,0.17190152801358236,100,100
4794,0.48,0.095,4794,0.30018266693728435,100,100
4795,0.48,0.096,4795,0.22263914946841776,100,100
4796,0.48,0.097,4796,0.2482430756510955,100,100
4797,0.48,0.098,4797,0.2425814484332849,100,100
4798,0.48,0.099,4798,0.26835286859962987,100,100
4799,0.48,0.1,4799,0.2225886232481451,100,100
4800,0.49,0.001,4800,0.008992438176987532,100,100
4801,0.49,0.002,4801,0.01187308085977482,100,100
4802,0.49,0.003,4802,0.010090817356205853,100,100
4803,0.49,0.004,4803,0.022795440911817635,100,100
4804,0.49,0.005,4804,0.017391304347826087,100,100
4805,0.49,0.006,4805,0.01603735282176208,100,100
4806,0.49,0.007,4806,0.007511165245635404,100,100
4807,0.49,0.008,4807,0.017758726270667484,100,100
4808,0.49,0.009000000000000001,4808,0.017813267813267815,100,100
4809,0.49,0.01,4809,0.046049938600081865,100,100
4810,0.49,0.011,4810,0.07489878542510121,100,100
4811,0.49,0.012,4811,0.03357458785685565,100,100
4812,0.49,0.013000000000000001,4812,0.04923014586709887,100,100
4813,0.49,0.014,4813,0.07785888077858881,100,100
4814,0.49,0.015,4814,0.05316353345461896,100,100
4815,0.49,0.016,4815,0.07344398340248963,100,100
4816,0.49,0.017,4816,0.0762536261914629,100,100
4817,0.49,0.018000000000000002,4817,0.08002481389578164,100,100
4818,0.49,0.019,4818,0.0661106590724166,100,100
4819,0.49,0.02,4819,0.14695268644747395,100,100
4820,0.49,0.021,4820,0.04540763673890609,100,100
4821,0.49,0.022,4821,0.07841518778373917,100,100
4822,0.49,0.023,4822,0.06601267116288576,100,100
4823,0.49,0.024,4823,0.10091370558375634,100,100
4824,0.49,0.025,4824,0.10404389351757773,100,100
4825,0.49,0.026000000000000002,4825,0.09273697168649979,100,100
4826,0.49,0.027,4826,0.09678747940691927,100,100
4827,0.49,0.028,4827,0.12413087934560327,100,100
4828,0.49,0.029,4828,0.10448979591836735,100,100
4829,0.49,0.03,4829,0.09738813525005062,100,100
4830,0.49,0.031,4830,0.14107967088099538,100,100
4831,0.49,0.032,4831,0.06344969199178645,100,100
4832,0.49,0.033,4832,0.11235043601703508,100,100
4833,0.49,0.034,4833,0.06906474820143885,100,100
4834,0.49,0.035,4834,0.09055600981193786,100,100
4835,0.49,0.036000000000000004,4835,0.13637288825564828,100,100
4836,0.49,0.037,4836,0.06934896886372827,100,100
4837,0.49,0.038,4837,0.15538492624772682,100,100
4838,0.49,0.039,4838,0.09844771241830065,100,100
4839,0.49,0.04,4839,0.17782723042686627,100,100
4840,0.49,0.041,4840,0.12535439449169705,100,100
4841,0.49,0.042,4841,0.14743326488706365,100,100
4842,0.49,0.043000000000000003,4842,0.0997557003257329,100,100
4843,0.49,0.044,4843,0.13511310372936622,100,100
4844,0.49,0.045,4844,0.12991880074953155,100,100
4845,0.49,0.046,4845,0.1502558853633572,100,100
4846,0.49,0.047,4846,0.14805036555645817,100,100
4847,0.49,0.048,4847,0.15453254917866557,100,100
4848,0.49,0.049,4848,0.13276143790849673,100,100
4849,0.49,0.05,4849,0.13539574126155082,100,100
4850,0.49,0.051000000000000004,4850,0.1706611570247934,100,100
4851,0.49,0.052000000000000005,4851,0.17024320457796852,100,100
4852,0.49,0.053,4852,0.16513198281154082,100,100
4853,0.49,0.054,4853,0.14112987283718992,100,100
4854,0.49,0.055,4854,0.14967955344221626,100,100
4855,0.49,0.056,4855,0.20764253942579863,100,100
4856,0.49,0.057,4856,0.1596757852077001,100,100
4857,0.49,0.058,4857,0.20065654493229382,100,100
4858,0.49,0.059000000000000004,4858,0.13422131147540983,100,100
4859,0.49,0.06,4859,0.19219771241830066,100,100
4860,0.49,0.061,4860,0.14086848119675877,100,100
4861,0.49,0.062,4861,0.17011354420113545,100,100
4862,0.49,0.063,4862,0.1591616517949782,100,100
4863,0.49,0.064,4863,0.16903171953255425,100,100
4864,0.49,0.065,4864,0.19283241702300957,100,100
4865,0.49,0.066,4865,0.15505297473512633,100,100
4866,0.49,0.067,4866,0.15565555328287994,100,100
4867,0.49,0.068,4867,0.21236777868185516,100,100
4868,0.49,0.069,4868,0.17524311183144248,100,100
4869,0.49,0.07,4869,0.17294310274252966,100,100
4870,0.49,0.07100000000000001,4870,0.21699856292342434,100,100
4871,0.49,0.07200000000000001,4871,0.18921710390415203,100,100
4872,0.49,0.073,4872,0.23095975232198143,100,100
4873,0.49,0.074,4873,0.2572307692307692,100,100
4874,0.49,0.075,4874,0.2663088356729975,100,100
4875,0.49,0.076,4875,0.257025641025641,100,100
4876,0.49,0.077,4876,0.1768721555647497,100,100
4877,0.49,0.078,4877,0.1980097481722177,100,100
4878,0.49,0.079,4878,0.25475751995089013,100,100
4879,0.49,0.08,4879,0.20115416323165705,100,100
4880,0.49,0.081,4880,0.273,100,100
4881,0.49,0.082,4881,0.2280241935483871,100,100
4882,0.49,0.083,4882,0.23212121212121212,100,100
4883,0.49,0.084,4883,0.22016460905349794,100,100
4884,0.49,0.085,4884,0.24206268958543983,100,100
4885,0.49,0.08600000000000001,4885,0.20712239050347933,100,100
4886,0.49,0.08700000000000001,4886,0.2281025641025641,100,100
4887,0.49,0.088,4887,0.23949149067049416,100,100
4888,0.49,0.089,4888,0.23138832997987926,100,100
4889,0.49,0.09,4889,0.24745624745624745,100,100
4890,0.49,0.091,4890,0.307465038408509,100,100
4891,0.49,0.092,4891,0.27396149949341436,100,100
4892,0.49,0.093,4892,0.3021989106314303,100,100
4893,0.49,0.094,4893,0.23378769103676167,100,100
4894,0.49,0.095,4894,0.22650356778797145,100,100
4895,0.49,0.096,4895,0.1892783505154639,100,100
4896,0.49,0.097,4896,0.2953544253103724,100,100
4897,0.49,0.098,4897,0.27598710717163577,100,100
4898,0.49,0.099,4898,0.2534451767525464,100,100
4899,0.49,0.1,4899,0.25488222266961946,100,100
4900,0.5,0.001,4900,0.006523028266455821,100,100
4901,0.5,0.002,4901,0.006956867421983701,100,100
4902,0.5,0.003,4902,0.013425549227013833,100,100
4903,0.5,0.004,4903,0.032547923322683706,100,100
4904,0.5,0.005,4904,0.035129740518962074,100,100
4905,0.5,0.006,4905,0.011902400317397342,100,100
4906,0.5,0.007,4906,0.020562986624076664,100,100
4907,0.5,0.008,4907,0.05795363709032774,100,100
4908,0.5,0.009000000000000001,4908,0.02735868034600684,100,100
4909,0.5,0.01,4909,0.02419516096780644,100,100
4910,0.5,0.011,4910,0.014385614385614386,100,100
4911,0.5,0.012,4911,0.04223406354845076,100,100
4912,0.5,0.013000000000000001,4912,0.05146618791143028,100,100
4913,0.5,0.014,4913,0.054791750909826124,100,100
4914,0.5,0.015,4914,0.07419733750978856,100,100
4915,0.5,0.016,4915,0.08783239323126511,100,100
4916,0.5,0.017,4916,0.03943377148634985,100,100
4917,0.5,0.018000000000000002,4917,0.0733559864081551,100,100
4918,0.5,0.019,4918,0.15117670522536897,100,100
4919,0.5,0.02,4919,0.08400234971607598,100,100
4920,0.5,0.021,4920,0.09717491484672411,100,100
4921,0.5,0.022,4921,0.08280254777070063,100,100
4922,0.5,0.023,4922,0.07487159225602529,100,100
4923,0.5,0.024,4923,0.08880851918826603,100,100
4924,0.5,0.025,4924,0.06585612968591692,100,100
4925,0.5,0.026000000000000002,4925,0.061544570180663095,100,100
4926,0.5,0.027,4926,0.15416420555227406,100,100
4927,0.5,0.028,4927,0.07868586493611844,100,100
4928,0.5,0.029,4928,0.1066693053631506,100,100
4929,0.5,0.03,4929,0.13031161473087818,100,100
4930,0.5,0.031,4930,0.11507936507936507,100,100
4931,0.5,0.032,4931,0.09486873508353222,100,100
4932,0.5,0.033,4932,0.11709741550695825,100,100
4933,0.5,0.034,4933,0.12259472326919262,100,100
4934,0.5,0.035,4934,0.13456569270522759,100,100
4935,0.5,0.036000000000000004,4935,0.09428685577307232,100,100
4936,0.5,0.037,4936,0.17993981945837512,100,100
4937,0.5,0.038,4937,0.11746156878202602,100,100
4938,0.5,0.039,4938,0.1865612648221344,100,100
4939,0.5,0.04,4939,0.15006984633805628,100,100
4940,0.5,0.041,4940,0.13185929648241207,100,100
4941,0.5,0.042,4941,0.13954893274265,100,100
4942,0.5,0.043000000000000003,4942,0.08350141185962082,100,100
4943,0.5,0.044,4943,0.16751063398825197,100,100
4944,0.5,0.045,4944,0.13256889961778315,100,100
4945,0.5,0.046,4945,0.12697448359659783,100,100
4946,0.5,0.047,4946,0.1793489115238666,100,100
4947,0.5,0.048,4947,0.1859628074385123,100,100
4948,0.5,0.049,4948,0.14689034369885434,100,100
4949,0.5,0.05,4949,0.21862589356632248,100,100
4950,0.5,0.051000000000000004,4950,0.19694533762057878,100,100
4951,0.5,0.052000000000000005,4951,0.1597751906864713,100,100
4952,0.5,0.053,4952,0.16312916919345058,100,100
4953,0.5,0.054,4953,0.20003945551390806,100,100
4954,0.5,0.055,4954,0.17005582137161085,100,100
4955,0.5,0.056,4955,0.17210682492581603,100,100
4956,0.5,0.057,4956,0.16740353697749197,100,100
4957,0.5,0.058,4957,0.1881511746680286,100,100
4958,0.5,0.059000000000000004,4958,0.14203302168291226,100,100
4959,0.5,0.06,4959,0.1838474025974026,100,100
4960,0.5,0.061,4960,0.17406212182331585,100,100
4961,0.5,0.062,4961,0.16492567296102853,100,100
4962,0.5,0.063,4962,0.14073777064955895,100,100
4963,0.5,0.064,4963,0.1526535480023852,100,100
4964,0.5,0.065,4964,0.19457735247208932,100,100
4965,0.5,0.066,4965,0.24513930647424334,100,100
4966,0.5,0.067,4966,0.20914634146341463,100,100
4967,0.5,0.068,4967,0.2057435090479937,100,100
4968,0.5,0.069,4968,0.19618745035742652,100,100
4969,0.5,0.07,4969,0.18203785743052758,100,100
4970,0.5,0.07100000000000001,4970,0.2323871758219318,100,100
4971,0.5,0.07200000000000001,4971,0.2385431258755253,100,100
4972,0.5,0.073,4972,0.19328912999799075,100,100
4973,0.5,0.074,4973,0.3191362916006339,100,100
4974,0.5,0.075,4974,0.20998003992015968,100,100
4975,0.5,0.076,4975,0.2242043381309548,100,100
4976,0.5,0.077,4976,0.2215839146491588,100,100
4977,0.5,0.078,4977,0.20052135552436334,100,100
4978,0.5,0.079,4978,0.24555862613501778,100,100
4979,0.5,0.08,4979,0.2228662802318609,100,100
4980,0.5,0.081,4980,0.23165182987141444,100,100
4981,0.5,0.082,4981,0.27614641995172967,100,100
4982,0.5,0.083,4982,0.27247469736058744,100,100
4983,0.5,0.084,4983,0.291044776119403,100,100
4984,0.5,0.085,4984,0.2660789420957724,100,100
4985,0.5,0.08600000000000001,4985,0.343614931237721,100,100
4986,0.5,0.08700000000000001,4986,0.2941643509329099,100,100
4987,0.5,0.088,4987,0.30964668519253674,100,100
4988,0.5,0.089,4988,0.21565526783949396,100,100
4989,0.5,0.09,4989,0.2358771060455897,100,100
4990,0.5,0.091,4990,0.24826629680998613,100,100
4991,0.5,0.092,4991,0.31018059138718,100,100
4992,0.5,0.093,4992,0.2700803212851406,100,100
4993,0.5,0.094,4993,0.29459241323648105,100,100
4994,0.5,0.095,4994,0.26794063834112625,100,100
4995,0.5,0.096,4995,0.2801913112793942,100,100
4996,0.5,0.097,4996,0.2975404919016197,100,100
4997,0.5,0.098,4997,0.3292,100,100
4998,0.5,0.099,4998,0.29913844920857546,100,100
4999,0.5,0.1,4999,0.26594246630456647,100,100
5000,0.51,0.001,5000,0.005120126033871603,100,100
5001,0.51,0.002,5001,0.006497341996455995,100,100
5002,0.51,0.003,5002,0.011041009463722398,100,100
5003,0.51,0.004,5003,0.03713947056499407,100,100
5004,0.51,0.005,5004,0.019984326018808778,100,100
5005,0.51,0.006,5005,0.011808699074985239,100,100
5006,0.51,0.007,5006,0.06449091264412742,100,100
5007,0.51,0.008,5007,0.05843137254901961,100,100
5008,0.51,0.009000000000000001,5008,0.03396079953425189,100,100
5009,0.51,0.01,5009,0.07061592781482935,100,100
5010,0.51,0.011,5010,0.05026403285742226,100,100
5011,0.51,0.012,5011,0.031256104707950774,100,100
5012,0.51,0.013000000000000001,5012,0.08656305331497148,100,100
5013,0.51,0.014,5013,0.06598691804540208,100,100
5014,0.51,0.015,5014,0.07182211727666273,100,100
5015,0.51,0.016,5015,0.058905196350654505,100,100
5016,0.51,0.017,5016,0.1598129019684272,100,100
5017,0.51,0.018000000000000002,5017,0.10216962524654832,100,100
5018,0.51,0.019,5018,0.11444949594781577,100,100
5019,0.51,0.02,5019,0.0775390625,100,100
5020,0.51,0.021,5020,0.10127576054955839,100,100
5021,0.51,0.022,5021,0.11652035115722266,100,100
5022,0.51,0.023,5022,0.08406909788867563,100,100
5023,0.51,0.024,5023,0.074217991062755,100,100
5024,0.51,0.025,5024,0.10949920508744038,100,100
5025,0.51,0.026000000000000002,5025,0.09755134281200632,100,100
5026,0.51,0.027,5026,0.07654563297350343,100,100
5027,0.51,0.028,5027,0.12448700410396717,100,100
5028,0.51,0.029,5028,0.06639167157729327,100,100
5029,0.51,0.03,5029,0.04095163806552262,100,100
5030,0.51,0.031,5030,0.09543733811516238,100,100
5031,0.51,0.032,5031,0.09397303727200634,100,100
5032,0.51,0.033,5032,0.14115347018572824,100,100
5033,0.51,0.034,5033,0.09205020920502092,100,100
5034,0.51,0.035,5034,0.11167413759501071,100,100
5035,0.51,0.036000000000000004,5035,0.10562685093780849,100,100
5036,0.51,0.037,5036,0.111328125,100,100
5037,0.51,0.038,5037,0.08840322898208308,100,100
5038,0.51,0.039,5038,0.1294793110275193,100,100
5039,0.51,0.04,5039,0.14291361929235027,100,100
5040,0.51,0.041,5040,0.20255402750491158,100,100
5041,0.51,0.042,5041,0.16962562717097646,100,100
5042,0.51,0.043000000000000003,5042,0.23860329776915615,100,100
5043,0.51,0.044,5043,0.23280525502318392,100,100
5044,0.51,0.045,5044,0.19805636540330418,100,100
5045,0.51,0.046,5045,0.11411648568608095,100,100
5046,0.51,0.047,5046,0.13434006667974113,100,100
5047,0.51,0.048,5047,0.1793774319066148,100,100
5048,0.51,0.049,5048,0.24227005870841486,100,100
5049,0.51,0.05,5049,0.15018675054059366,100,100
5050,0.51,0.051000000000000004,5050,0.17618302698474775,100,100
5051,0.51,0.052000000000000005,5051,0.1473663444466364,100,100
5052,0.51,0.053,5052,0.2448823416873924,100,100
5053,0.51,0.054,5053,0.15703616352201258,100,100
5054,0.51,0.055,5054,0.18326848249027236,100,100
5055,0.51,0.056,5055,0.16301990932387148,100,100
5056,0.51,0.057,5056,0.19632381697301526,100,100
5057,0.51,0.058,5057,0.242918961447679,100,100
5058,0.51,0.059000000000000004,5058,0.20863723608445298,100,100
5059,0.51,0.06,5059,0.17220484753713838,100,100
5060,0.51,0.061,5060,0.20511319281811086,100,100
5061,0.51,0.062,5061,0.22585762442990284,100,100
5062,0.51,0.063,5062,0.1747935509241054,100,100
5063,0.51,0.064,5063,0.2226808176100629,100,100
5064,0.51,0.065,5064,0.20639591916813813,100,100
5065,0.51,0.066,5065,0.2598903251077164,100,100
5066,0.51,0.067,5066,0.19352290679304898,100,100
5067,0.51,0.068,5067,0.2533750733711602,100,100
5068,0.51,0.069,5068,0.25102479016201446,100,100
5069,0.51,0.07,5069,0.24036237471087124,100,100
5070,0.51,0.07100000000000001,5070,0.24321179208688906,100,100
5071,0.51,0.07200000000000001,5071,0.23165869218500798,100,100
5072,0.51,0.073,5072,0.2906885758998435,100,100
5073,0.51,0.074,5073,0.24373259052924792,100,100
5074,0.51,0.075,5074,0.28599374021909235,100,100
5075,0.51,0.076,5075,0.25344895545920376,100,100
5076,0.51,0.077,5076,0.30714423262083573,100,100
5077,0.51,0.078,5077,0.31863221293957644,100,100
5078,0.51,0.079,5078,0.23684210526315788,100,100
5079,0.51,0.08,5079,0.2753536561067942,100,100
5080,0.51,0.081,5080,0.27231793265465937,100,100
5081,0.51,0.082,5081,0.31209439528023597,100,100
5082,0.51,0.083,5082,0.23658441049745396,100,100
5083,0.51,0.084,5083,0.2620215897939156,100,100
5084,0.51,0.085,5084,0.24843871975019516,100,100
5085,0.51,0.08600000000000001,5085,0.3362035225048924,100,100
5086,0.51,0.08700000000000001,5086,0.27433102081268584,100,100
5087,0.51,0.088,5087,0.2562242697510292,100,100
5088,0.51,0.089,5088,0.2746815286624204,100,100
5089,0.51,0.09,5089,0.28429027113237637,100,100
5090,0.51,0.091,5090,0.2677103718199609,100,100
5091,0.51,0.092,5091,0.26616121308858737,100,100
5092,0.51,0.093,5092,0.28487113909108797,100,100
5093,0.51,0.094,5093,0.3160741885625966,100,100
5094,0.51,0.095,5094,0.26214934808376134,100,100
5095,0.51,0.096,5095,0.25815907758452217,100,100
5096,0.51,0.097,5096,0.28859857482185275,100,100
5097,0.51,0.098,5097,0.3009231978000393,100,100
5098,0.51,0.099,5098,0.2236632083000798,100,100
5099,0.51,0.1,5099,0.30772238514174,100,100
5100,0.52,0.001,5100,0.005852516582130316,100,100
5101,0.52,0.002,5101,0.002927400468384075,100,100
5102,0.52,0.003,5102,0.016374714394516376,100,100
5103,0.52,0.004,5103,0.010503793036374246,100,100
5104,0.52,0.005,5104,0.0187657187076804,100,100
5105,0.52,0.006,5105,0.036771638695078254,100,100
